Date,High,Low,Close,Volume,VIX_Close
2011-10-03,88.198479,84.994076,85.08696,365136800,45.45
2011-10-04,87.138114,83.151958,86.952347,459177500,40.82
2011-10-05,88.794477,86.364084,88.562271,284108000,37.81
2011-10-06,90.296061,87.857927,90.164474,257800800,36.27
2011-10-07,90.752691,89.057607,89.560715,312657900,36.2
2011-10-10,92.594865,91.077805,92.556168,230666300,33.02
2011-10-11,92.912207,91.913733,92.64904,209088000,32.86
2011-10-12,94.53762,93.136663,93.461746,281544900,31.26
2011-10-13,93.554622,92.200104,93.275978,212538800,30.7
2011-10-14,94.89368,93.833289,94.870461,211397600,28.24
2011-10-17,94.854961,92.827052,93.059258,202311600,33.39
2011-10-18,95.590285,92.262038,94.878197,318857900,31.56
2011-10-19,95.265136,93.430731,93.755814,226601300,34.44
2011-10-20,94.506652,92.74191,94.166092,262075600,34.78
2011-10-21,96.070143,94.986528,95.954041,278999400,31.32
2011-10-24,97.370517,96.023734,97.130569,203215600,29.26
2011-10-25,96.712581,95.03298,95.241966,268596800,32.22
2011-10-26,96.573268,94.591803,96.209488,289053800,29.86
2011-10-27,100.172422,97.997455,99.560959,393220200,25.46
2011-10-28,99.73123,98.918517,99.537727,225906500,24.53
2011-10-31,99.553183,96.998953,97.138275,228146700,29.96
2011-11-01,95.598041,94.057755,94.429283,416565800,34.77
2011-11-02,96.286883,95.040726,95.969536,244717600,32.74
2011-11-03,97.912306,95.667675,97.718803,291174800,30.5
2011-11-04,97.293111,95.985037,97.122833,249401600,30.16
2011-11-07,97.827174,96.132089,97.726555,196617200,29.85
2011-11-08,99.088797,97.30083,98.980431,224426300,27.48
2011-11-09,97.370497,95.094905,95.32711,337982000,36.16
2011-11-10,96.70488,95.218775,96.224991,231866500,32.81
2011-11-11,98.291575,97.362765,98.036156,189924400,30.04
2011-11-14,98.647632,96.689387,97.107353,159258300,31.13
2011-11-15,98.105797,96.534557,97.587212,184709400,31.22
2011-11-16,97.788451,95.89987,96.039192,235782500,33.51
2011-11-17,96.101128,93.833277,94.514404,331219600,34.51
2011-11-18,95.00975,94.019018,94.413765,215580400,32.0
2011-11-21,93.152143,91.836328,92.61808,229611600,32.91
2011-11-22,92.958649,91.735712,92.254303,216494900,31.97
2011-11-23,92.254302,90.218651,90.218651,224329100,33.98
2011-11-25,91.101002,89.939987,90.048347,99557000,34.47
2011-11-28,93.020562,91.967908,92.656776,210686000,32.13
2011-11-29,93.65526,92.579386,92.919952,199241500,30.64
2011-11-30,96.921593,92.881258,96.743568,324439500,27.8
2011-12-01,97.246659,96.310107,96.728073,176954800,27.41
2011-12-02,97.912298,96.580999,96.642921,221109700,27.52
2011-12-05,98.438636,97.09186,97.695587,225263900,27.84
2011-12-06,98.384463,97.33955,97.726555,178842100,28.13
2011-12-07,98.500534,96.72805,98.090309,237802500,28.67
2011-12-08,97.664614,95.706369,95.938568,240862800,30.59
2011-12-09,97.811655,96.286855,97.563972,209111400,26.38
2011-12-12,96.728073,95.327117,96.139824,215826100,25.67
2011-12-13,97.19247,94.777555,95.241966,245159800,25.41
2011-12-14,95.226509,94.019055,94.228035,238618800,26.04
2011-12-15,95.358069,94.421517,94.568581,199109200,25.11
2011-12-16,95.768101,94.482889,94.708771,220481400,24.29
2011-12-19,95.277387,93.493662,93.696182,183903000,24.92
2011-12-20,96.695044,93.75852,96.531471,225418100,23.22
2011-12-21,96.866411,95.61235,96.718414,194230900,21.43
2011-12-22,97.676459,96.765125,97.575195,119465400,21.16
2011-12-23,98.478744,97.684249,98.447586,92187200,20.73
2011-12-27,98.782519,98.190539,98.525475,86075700,21.91
2011-12-28,98.556659,97.154607,97.232498,119107100,23.52
2011-12-29,98.338547,97.25585,98.237289,123507200,22.65
2011-12-30,98.400868,97.754364,97.754364,95599000,23.4
2012-01-03,99.997648,99.257671,99.312195,193697900,22.97
2012-01-04,99.553669,98.696859,99.467987,127186500,22.22
2012-01-05,99.880823,98.478772,99.732826,173895000,21.48
2012-01-06,99.873019,99.148624,99.475769,148050000,20.63
2012-01-09,99.841873,99.242113,99.717255,99530200,21.07
2012-01-10,100.986878,100.441636,100.581848,115282000,20.69
2012-01-11,100.768783,100.106708,100.636368,111540700,21.05
2012-01-12,101.025812,100.122263,100.877815,118983700,20.47
2012-01-13,100.51952,99.483556,100.355942,179836200,20.91
2012-01-17,101.508749,100.402673,100.745399,132209200,22.2
2012-01-18,101.913779,100.542885,101.859261,163395200,20.89
2012-01-19,102.48238,101.882609,102.396698,126328900,19.87
2012-01-20,102.778358,101.976073,102.778358,138230200,18.28
2012-01-23,103.012058,102.022827,102.51355,129295800,18.67
2012-01-24,102.42785,101.726827,102.396698,103083300,18.91
2012-01-25,103.494988,101.843683,103.253525,198613200,18.31
2012-01-26,103.907841,102.318851,102.723892,184880500,18.57
2012-01-27,102.85631,102.155276,102.677162,135259100,18.53
2012-01-30,102.38116,101.306247,102.32663,147311800,19.4
2012-01-31,102.957518,101.789139,102.287659,157212000,19.44
2012-02-01,103.7053,102.918596,103.183426,166234500,18.55
2012-02-02,103.611849,102.980927,103.347008,113090400,17.98
2012-02-03,104.858068,104.195994,104.795753,160598500,17.1
2012-02-06,104.77238,104.242721,104.725647,107694500,17.76
2012-02-07,105.169684,104.094772,104.990524,135528100,17.65
2012-02-08,105.325468,104.616648,105.302101,139361400,18.16
2012-02-09,105.613657,104.811372,105.434509,148602900,18.63
2012-02-10,104.741268,104.250545,104.655586,167907500,20.79
2012-02-13,105.559139,104.951583,105.434509,115841900,19.04
2012-02-14,105.364416,104.569915,105.302101,165329500,19.54
2012-02-15,105.800594,104.601052,104.811363,195195100,21.14
2012-02-16,106.065398,104.63219,105.971931,186567800,19.22
2012-02-17,106.423751,105.901877,106.252388,129869400,17.78
2012-02-21,106.750877,105.971958,106.299103,134042300,18.19
2012-02-22,106.361447,105.769461,105.956406,124455300,18.19
2012-02-23,106.50166,105.543592,106.423775,137704300,16.8
2012-02-24,106.867721,106.423743,106.65741,105539100,17.31
2012-02-27,107.124775,105.777248,106.836578,145728900,18.19
2012-02-28,107.272747,106.657394,107.148117,129355900,17.96
2012-02-29,107.638843,106.353619,106.727509,185934700,18.43
2012-03-01,107.483075,106.65741,107.280548,145023500,17.26
2012-03-02,107.350664,106.711944,106.953407,120638300,17.29
2012-03-05,106.867708,106.151104,106.517197,140765000,18.05
2012-03-06,105.489025,104.655588,104.959366,202129900,20.87
2012-03-07,105.862922,105.099573,105.691559,143692200,19.07
2012-03-08,106.961188,106.119954,106.74308,116968900,17.95
2012-03-09,107.436298,106.813173,107.155899,122836800,17.11
2012-03-12,107.303911,106.782037,107.163712,104003500,15.64
2012-03-13,109.149981,107.560979,109.095451,184090500,14.8
2012-03-14,109.399172,108.64362,108.978561,145163600,15.31
2012-03-15,109.656261,108.86176,109.609528,165118500,15.42
2012-03-16,109.902106,109.526589,109.761292,152893500,14.47
2012-03-19,110.527979,109.612651,110.191582,125291100,15.04
2012-03-20,110.003837,109.244973,109.870842,121729700,15.58
2012-03-21,110.035112,109.464012,109.690895,122388400,15.13
2012-03-22,109.17454,108.540852,108.900719,135216700,15.57
2012-03-23,109.377923,108.392188,109.252747,120521000,14.82
2012-03-26,110.786179,109.996027,110.786179,120164000,14.26
2012-03-27,110.958275,110.371526,110.441933,119868500,15.59
2012-03-28,110.559267,109.244942,109.894279,148562100,15.47
2012-03-29,109.909927,108.814654,109.706512,164963700,15.48
2012-03-30,110.348027,109.565695,110.160263,135486800,15.5
2012-04-02,111.255566,109.808246,110.966095,151741100,15.64
2012-04-03,110.997368,109.862976,110.512314,155806700,15.66
2012-04-04,109.79257,109.010237,109.417053,146896000,16.44
2012-04-05,109.683049,108.947654,109.362289,137439400,16.7
2012-04-09,109.401424,107.836758,108.134048,127555900,18.81
2012-04-10,108.227925,106.209505,106.319031,235360300,20.39
2012-04-11,107.602058,106.98402,107.179604,154133000,20.02
2012-04-12,108.666013,107.203055,108.579956,154321500,17.2
2012-04-13,108.603426,107.187394,107.289101,169246700,19.55
2012-04-16,107.993221,106.851022,107.218719,147825300,19.55
2012-04-17,109.025891,107.727216,108.806839,147877600,18.46
2012-04-18,108.806838,108.259207,108.43914,123884200,18.64
2012-04-19,108.861627,107.234385,107.742897,198666700,18.36
2012-04-20,108.611262,107.860218,107.922806,143199600,17.44
2012-04-23,107.109177,106.350314,107.015289,171844900,18.97
2012-04-24,107.695956,107.023149,107.422134,137484200,18.1
2012-04-25,108.939852,108.376571,108.892914,150252200,16.82
2012-04-26,109.776971,108.59564,109.651794,136291600,16.24
2012-04-27,110.144632,109.37013,109.831703,130725000,16.32
2012-04-30,109.690868,109.127587,109.424866,115092200,17.15
2012-05-01,110.825229,109.237094,110.105484,138832200,16.6
2012-05-02,109.88642,109.104087,109.776894,121081000,16.88
2012-05-03,109.878608,108.73641,108.939812,143759700,17.56
2012-05-04,108.978972,107.117016,107.179604,193927300,19.16
2012-05-07,107.617717,106.757158,107.257851,127765900,18.94
2012-05-08,106.999698,105.552377,106.827583,213377700,19.05
2012-05-09,106.874496,105.215954,106.193871,220752500,20.08
2012-05-10,107.062233,106.170374,106.412895,150600000,18.83
2012-05-11,107.077898,105.700997,106.092163,153032400,19.89
2012-05-14,106.092209,104.762245,104.918709,163910000,21.87
2012-05-15,105.466276,104.151963,104.316246,207629300,21.97
2012-05-16,105.262896,103.893813,103.917282,207265500,22.27
2012-05-17,104.065925,102.321314,102.376083,247992900,24.49
2012-05-18,102.955002,101.351218,101.499863,319615900,25.1
2012-05-21,103.283603,101.664168,103.244484,177861100,22.01
2012-05-22,104.230179,102.751571,103.424377,197531200,22.48
2012-05-23,103.627832,101.695469,103.479187,204958400,22.33
2012-05-24,103.9251,102.814189,103.682579,167357600,21.54
2012-05-25,103.932941,103.095839,103.346191,135465600,21.76
2012-05-29,104.777841,102.618607,104.597908,152883500,21.03
2012-05-30,104.590063,102.868933,103.080154,162370400,24.14
2012-05-31,103.619969,101.969247,102.853287,196186000,24.06
2012-06-01,102.87676,100.263771,100.263771,253240900,26.66
2012-06-04,100.717543,99.465805,100.21685,202545800,26.12
2012-06-05,101.124334,99.966484,100.9757,164149400,24.68
2012-06-06,103.291422,101.648518,103.244484,184202800,22.16
2012-06-07,104.464902,103.095819,103.307053,184772700,21.72
2012-06-08,104.152001,102.7125,104.128532,143915400,21.23
2012-06-11,105.02822,102.704689,102.806396,169756100,23.56
2012-06-12,104.058093,102.610785,103.987686,181931800,22.09
2012-06-13,104.331912,102.970649,103.322708,172223900,24.27
2012-06-14,104.832604,103.252288,104.417969,230615500,21.68
2012-06-15,105.580256,104.668057,105.485893,169444500,21.11
2012-06-18,105.949847,104.809589,105.690338,131360900,18.32
2012-06-19,107.145161,105.666751,106.712646,137382600,18.38
2012-06-20,107.027179,105.588091,106.539612,206451800,17.24
2012-06-21,106.775529,104.062499,104.149002,205272200,20.08
2012-06-22,105.147723,104.290552,104.951126,130029200,18.11
2012-06-25,103.881622,102.898639,103.268242,146375700,20.38
2012-06-26,104.101847,102.961577,103.787285,141634000,19.72
2012-06-27,104.927524,103.779407,104.723068,108088000,19.45
2012-06-28,104.581542,103.236816,104.424255,169242100,19.71
2012-06-29,107.160852,106.044186,107.027168,212250900,17.08
2012-07-02,107.459672,106.571064,107.349579,129524500,16.8
2012-07-03,108.135997,107.215926,108.057365,80450000,16.66
2012-07-05,108.364036,107.176585,107.569778,126177500,17.5
2012-07-06,106.767695,106.044221,106.547508,151192100,17.1
2012-07-09,106.610407,105.926243,106.413811,103780500,17.98
2012-07-10,107.129438,105.12415,105.485893,167884800,18.72
2012-07-11,105.847606,104.888214,105.501595,141733400,17.95
2012-07-12,105.556655,104.274853,104.990456,143583200,18.33
2012-07-13,106.862047,105.249952,106.751953,129642600,16.74
2012-07-16,106.814829,106.083483,106.500267,97525200,17.11
2012-07-17,107.451831,105.808286,107.231644,138860300,16.48
2012-07-18,108.238214,106.917091,108.025887,113349700,16.16
2012-07-19,108.662839,107.900055,108.308968,129847300,15.45
2012-07-20,107.860739,107.200177,107.31813,142904500,16.27
2012-07-23,107.247355,105.249927,106.23291,145210900,18.62
2012-07-24,106.358722,104.612944,105.320686,173301200,20.47
2012-07-25,105.816177,104.786013,105.344353,129122300,19.34
2012-07-26,107.310319,106.366645,107.08226,156526500,17.53
2012-07-27,109.362755,107.058637,109.056053,236768900,16.7
2012-07-30,109.575071,108.733644,109.056053,106782000,18.03
2012-07-31,109.205496,108.293297,108.293297,120575900,18.93
2012-08-01,109.095371,108.049475,108.198891,138293800,18.96
2012-08-02,108.183158,106.618245,107.451813,199556600,17.57
2012-08-03,109.810994,107.483285,109.582947,157825000,15.64
2012-08-06,110.22778,109.748084,109.795265,86326200,15.95
2012-08-07,110.81752,110.117637,110.345695,109545100,15.99
2012-08-08,110.605251,109.94469,110.479439,89754700,15.32
2012-08-09,110.794002,110.212071,110.573814,90291700,15.28
2012-08-10,110.793953,109.944654,110.754631,99792700,14.74
2012-08-13,110.754687,110.125575,110.699646,79426900,13.7
2012-08-14,111.179286,110.385028,110.715309,102379400,14.85
2012-08-15,111.02987,110.526583,110.841133,71085900,14.63
2012-08-16,111.792688,110.723203,111.659004,112014200,14.29
2012-08-17,111.902755,111.556743,111.80838,90813700,13.45
2012-08-20,111.839867,111.34444,111.816277,78255700,14.02
2012-08-21,112.524045,111.234372,111.478149,105581100,15.02
2012-08-22,111.706195,110.93554,111.52533,133243500,15.11
2012-08-23,111.257959,110.440123,110.613129,111466400,15.96
2012-08-24,111.533174,110.267092,111.281525,99481200,15.18
2012-08-27,111.729785,111.147855,111.30513,68785900,16.35
2012-08-28,111.541004,110.856852,111.194992,75689600,16.49
2012-08-29,111.580355,110.974834,111.281525,65421300,17.06
2012-08-30,110.83331,110.24352,110.479439,96589900,17.83
2012-08-31,111.52532,110.37719,111.006302,151970400,17.47
2012-09-04,111.242243,110.196348,110.904091,120226200,17.98
2012-09-05,111.250074,110.589513,110.8097,100660300,17.74
2012-09-06,113.066636,111.470273,113.058777,158272500,15.6
2012-09-07,113.546327,113.145274,113.499146,107272100,14.38
2012-09-10,113.58567,112.815015,112.854324,86458500,16.28
2012-09-11,113.530631,112.893659,113.1689,88760000,16.41
2012-09-12,113.672112,113.160954,113.546288,87640900,15.8
2012-09-13,115.630223,113.231755,115.276352,225470200,14.05
2012-09-14,116.471681,115.410055,115.787529,169777000,14.51
2012-09-17,115.748174,115.103331,115.394302,119427800,14.59
2012-09-18,115.44935,115.008975,115.299934,98326600,14.18
2012-09-19,115.732464,115.134815,115.362862,128318300,13.88
2012-09-20,115.433651,114.521452,115.37075,154009800,14.07
2012-09-21,115.954972,115.275069,115.322502,108737500,13.98
2012-09-24,115.409438,114.666288,115.148544,95682000,14.15
2012-09-25,115.615045,113.891565,113.923195,133165200,15.43
2012-09-26,113.931084,113.014003,113.282799,146502200,16.81
2012-09-27,114.611022,113.456764,114.350128,111830300,14.84
2012-09-28,114.286876,113.417241,113.820435,150696100,15.73
2012-10-01,115.180222,113.852034,114.120842,135911200,16.32
2012-10-02,114.753285,113.70972,114.23941,113422200,15.71
2012-10-03,114.974706,113.946955,114.70591,121283100,15.43
2012-10-04,115.6941,114.982579,115.528084,124311600,14.55
2012-10-05,116.342403,115.188144,115.536003,124842100,14.33
2012-10-08,115.52014,114.879769,115.140663,78415400,15.11
2012-10-09,115.148619,113.962742,114.002274,148872900,16.37
2012-10-10,114.097124,113.124697,113.27491,124247500,16.29
2012-10-11,114.231506,113.314426,113.338142,123601500,15.59
2012-10-12,113.804601,112.721504,112.966583,124181900,16.14
2012-10-15,114.025954,112.871708,113.907372,107689100,15.27
2012-10-16,115.140694,114.365924,115.06163,108815500,15.22
2012-10-17,115.678298,114.966765,115.58342,128834100,15.07
2012-10-18,115.836381,114.895584,115.282974,148108500,15.03
2012-10-19,115.077444,113.093082,113.361877,185645200,17.06
2012-10-22,113.583203,112.484291,113.377655,125578600,16.62
2012-10-23,112.310425,111.338009,111.804451,192056300,18.83
2012-10-24,112.342007,111.314245,111.488174,120179400,18.33
2012-10-25,112.484341,111.132449,111.81234,134457400,18.12
2012-10-26,112.13644,110.990096,111.749062,146023500,17.81
2012-10-31,112.286653,111.21936,111.749062,103438500,18.6
2012-11-01,113.061458,111.883495,112.919159,100995600,16.69
2012-11-02,113.622742,111.796494,111.915077,137702200,17.59
2012-11-05,112.39739,111.417061,112.144409,98378500,18.42
2012-11-06,113.464675,112.365763,113.02195,107068100,17.58
2012-11-07,112.009996,109.938668,110.460457,264304500,19.08
2012-11-08,111.005972,109.045314,109.132278,181517300,18.49
2012-11-09,110.239059,108.744855,109.227112,201055300,18.61
2012-11-12,109.741005,109.069015,109.314095,97677500,16.68
2012-11-13,110.088867,108.594663,108.934608,123018300,16.65
2012-11-14,109.440595,107.219055,107.464134,191505000,17.92
2012-11-15,107.906871,106.871196,107.282303,178128400,17.99
2012-11-16,108.025412,106.491677,107.811951,239483900,16.41
2012-11-19,110.009829,107.843635,109.994026,151495800,15.24
2012-11-20,110.223251,109.163871,110.04142,119807400,15.08
2012-11-21,110.341872,109.91495,110.246994,81710800,15.31
2012-11-23,111.788581,110.713386,111.749062,65409200,15.14
2012-11-26,111.757012,110.832029,111.511932,100124400,15.5
2012-11-27,111.780721,110.871554,110.942703,128646200,15.92
2012-11-28,111.899311,109.891232,111.836075,177086500,15.51
2012-11-29,112.666138,111.764873,112.357811,151085900,15.06
2012-11-30,112.595,111.99416,112.381538,136568300,15.87
2012-12-03,112.9903,111.741176,111.82814,124656300,16.64
2012-12-04,112.160218,111.369633,111.670059,127512200,17.12
2012-12-05,112.389457,110.974304,111.867668,147300500,16.46
2012-12-06,112.294549,111.598843,112.247116,103220600,16.58
2012-12-07,112.808483,112.002083,112.58712,108726400,15.9
2012-12-10,112.903332,112.381544,112.634537,98840700,16.05
2012-12-11,113.931095,113.045645,113.401405,152570400,15.57
2012-12-12,114.278963,113.298635,113.456749,145880100,15.95
2012-12-13,113.709762,112.476452,112.761063,135715000,16.56
2012-12-14,112.721526,112.168119,112.342049,137701700,17.0
2012-12-17,113.725533,112.602893,113.662285,143238200,16.34
2012-12-18,115.030041,113.678136,114.927261,177762800,15.57
2012-12-19,115.093232,114.033852,114.073372,150895400,17.36
2012-12-20,114.745429,113.828348,114.729614,168487000,17.67
2012-12-21,114.723192,113.011386,113.688141,245883800,17.84
2012-12-24,113.505054,113.210467,113.33786,53874600,17.84
2012-12-26,113.624502,112.541681,112.860153,106947700,19.48
2012-12-27,113.122862,111.403086,112.708839,167920600,19.47
2012-12-28,112.597382,111.363283,111.490677,148806700,22.72
2012-12-31,113.505059,111.100557,113.385635,243935200,18.02
2013-01-02,116.363402,115.232812,116.291748,192059000,14.68
2013-01-03,116.538523,115.718447,116.028961,144761800,14.56
2013-01-04,116.729619,115.981197,116.538528,116817700,13.83
2013-01-07,116.331521,115.790104,116.220055,110002500,13.79
2013-01-08,116.17228,115.431816,115.885651,121265100,13.62
2013-01-09,116.498705,115.957289,116.180222,90745600,13.81
2013-01-10,117.111847,116.220116,117.103889,130735400,13.49
2013-01-11,117.159594,116.729656,117.095909,113917300,13.36
2013-01-14,117.095814,116.58624,117.01619,89567200,13.52
2013-01-15,117.207375,116.403214,117.095909,93172600,13.55
2013-01-16,117.263077,116.72963,117.079956,104849500,13.42
2013-01-17,118.170726,117.159559,117.836327,133833500,13.57
2013-01-18,118.226492,117.382518,118.099098,169906000,12.46
2013-01-22,118.736061,117.820433,118.736061,111797300,12.43
2013-01-23,119.030595,118.521033,118.927086,104596100,12.46
2013-01-24,119.540201,118.6405,118.958984,146426400,12.69
2013-01-25,119.627747,118.927094,119.627747,147211600,12.89
2013-01-28,119.691441,119.038559,119.484436,113357700,13.57
2013-01-29,120.10551,119.165997,119.954231,105694400,13.31
2013-01-30,120.177119,119.372958,119.484436,137447700,14.32
2013-01-31,119.731236,119.110208,119.189819,108975800,14.28
2013-02-01,120.559309,119.739233,120.416,131173000,12.9
2013-02-04,120.43989,118.974888,119.062469,159073600,14.67
2013-02-05,120.607097,119.659627,120.26474,113912400,13.72
2013-02-06,120.431869,119.755113,120.352257,138762800,13.41
2013-02-07,120.503561,119.317231,120.193047,162490000,13.5
2013-02-08,120.933501,120.400054,120.861847,103133700,13.02
2013-02-11,120.941486,120.535433,120.83799,73775000,12.94
2013-02-12,121.259928,120.710554,121.036995,65392700,12.64
2013-02-13,121.506733,120.798124,121.14048,82322600,12.98
2013-02-14,121.395297,120.638917,121.251976,80834300,12.66
2013-02-15,121.490857,120.662823,121.108688,215226500,12.46
2013-02-19,122.040196,121.148466,122.016312,95105400,12.31
2013-02-20,121.96858,120.431924,120.495621,160574800,14.68
2013-02-21,120.559306,119.380946,119.763115,183257000,15.22
2013-02-22,120.93354,119.818877,120.93354,106356600,14.17
2013-02-25,121.705798,118.6325,118.6325,245824800,18.99
2013-02-26,119.58798,118.417578,119.444672,186596200,16.87
2013-02-27,121.283808,119.237591,120.949409,150781900,14.73
2013-02-28,121.713806,120.551374,120.710609,126866000,15.51
2013-03-01,121.291809,119.755165,121.108688,170634800,15.36
2013-03-04,121.753593,120.63893,121.753593,99010200,14.01
2013-03-05,123.170817,122.326856,122.844376,121431900,13.48
2013-03-06,123.346011,122.74091,123.011612,94469900,13.53
2013-03-07,123.393695,123.027454,123.234459,86101400,13.06
2013-03-08,123.927173,123.138951,123.759979,123477800,12.59
2013-03-11,124.237679,123.513154,124.229721,83746800,11.56
2013-03-12,124.285484,123.576874,123.951073,105755800,12.27
2013-03-13,124.301384,123.592774,124.126221,92550900,11.83
2013-03-14,124.842826,124.134216,124.787086,126329900,11.3
2013-03-15,124.790221,124.20642,124.622284,138601100,11.3
2013-03-18,124.470374,123.318758,123.934555,126704300,13.36
2013-03-19,124.366422,122.830937,123.646667,167567300,14.39
2013-03-20,124.718325,124.166507,124.510399,113759300,12.67
2013-03-21,124.470404,123.238821,123.446747,128605000,13.99
2013-03-22,124.438423,123.742647,124.438423,111163600,13.57
2013-03-25,124.974224,123.438739,123.918571,151322300,13.74
2013-03-26,124.942232,124.29445,124.910248,86856600,12.77
2013-03-27,124.950237,123.958564,124.910248,99950600,13.15
2013-03-28,125.438071,124.558361,125.294113,102932800,12.7
2013-04-01,125.486026,124.494354,124.798256,99194100,13.58
2013-04-02,125.725996,125.054211,125.414101,101504300,12.78
2013-04-03,125.581977,123.814575,124.142456,154167400,14.21
2013-04-04,124.894239,124.030527,124.646324,131885000,13.89
2013-04-05,124.238438,122.974859,124.086487,159666000,13.92
2013-04-08,124.934262,123.758654,124.92627,86571200,13.19
2013-04-09,125.81397,124.742318,125.358116,101922200,12.84
2013-04-10,127.05356,125.662032,126.893616,135711100,12.36
2013-04-11,127.725267,126.789569,127.309402,110142500,12.24
2013-04-12,127.189464,126.293767,126.997536,116359900,12.06
2013-04-15,126.461762,124.038572,124.054558,217259000,17.27
2013-04-16,125.949844,124.686266,125.885864,147507800,13.96
2013-04-17,125.014175,123.382714,124.046494,226834800,16.51
2013-04-18,124.286439,122.798936,123.270775,167583200,17.56
2013-04-19,124.398433,123.254808,124.342445,149687600,14.97
2013-04-22,125.190177,123.75866,124.894279,106553500,14.39
2013-04-23,126.301756,124.894231,126.181801,166141300,13.48
2013-04-24,126.597674,125.989869,126.261787,96781200,13.61
2013-04-25,127.373412,126.437727,126.773613,131060600,13.62
2013-04-26,126.837617,126.141842,126.549713,95918800,13.61
2013-04-29,127.677314,126.693647,127.397415,88572800,13.71
2013-04-30,127.733321,126.845617,127.701324,116010700,13.52
2013-05-01,127.485374,126.437727,126.581673,138874200,14.49
2013-05-02,127.869271,126.781634,127.757309,96407600,13.59
2013-05-03,129.460743,127.7813,129.052872,144202300,12.85
2013-05-06,129.564703,129.092864,129.380768,66882100,12.66
2013-05-07,130.076552,129.292817,130.036575,90359200,12.83
2013-05-08,130.66827,129.820555,130.628281,97419200,12.66
2013-05-09,130.916242,129.932574,130.260468,106738600,13.13
2013-05-10,130.796242,129.964514,130.68428,103203000,12.59
2013-05-13,131.004231,130.212503,130.7883,81843200,12.55
2013-05-14,132.235838,130.892281,132.139862,119000900,12.77
2013-05-15,133.115415,131.883832,132.851501,120718500,12.81
2013-05-16,133.043483,132.02782,132.227753,109913600,13.07
2013-05-17,133.587336,132.539688,133.50737,129801000,12.45
2013-05-20,134.019223,133.243481,133.49939,85071200,13.02
2013-05-21,134.19512,133.155465,133.691284,95804200,13.37
2013-05-22,135.210756,132.091793,132.699585,244031800,13.82
2013-05-23,132.683587,131.108113,132.315704,211064400,14.07
2013-05-24,132.259799,131.140166,132.203812,151573900,13.99
2013-05-28,134.179115,132.603641,132.995514,143679800,14.48
2013-05-29,132.595667,131.428052,132.131821,160363400,14.83
2013-05-30,133.227452,132.131822,132.619659,107793800,14.53
2013-05-31,133.003529,130.460385,130.716293,176850100,16.3
2013-06-03,131.524037,130.084516,131.436066,168390700,16.28
2013-06-04,132.035855,130.140481,130.80426,157631500,16.27
2013-06-05,130.692305,128.860923,128.972885,211737800,17.5
2013-06-06,130.148508,128.157169,130.140503,200225500,16.63
2013-06-07,131.915884,130.46837,131.795929,188337800,15.14
2013-06-10,132.275761,131.452038,131.795929,105667100,15.44
2013-06-11,131.588037,130.148528,130.436432,159505400,17.07
2013-06-12,131.468029,129.23678,129.356735,177361500,18.59
2013-06-13,131.555998,128.996857,131.324081,163587800,16.41
2013-06-14,131.691941,130.284417,130.500336,141197500,17.15
2013-06-17,132.131847,130.532382,131.508057,136295600,16.8
2013-06-18,132.747647,131.572039,132.547714,114695600,16.61
2013-06-19,132.667643,130.660318,130.716293,206149500,16.64
2013-06-20,130.73232,127.141515,127.477402,321255900,20.49
2013-06-21,128.441268,126.600196,127.886543,271956800,18.9
2013-06-24,127.372096,125.201394,126.270668,222329000,20.11
2013-06-25,128.714683,126.560053,127.484619,162262200,18.47
2013-06-26,129.036254,128.031299,128.746826,134848000,17.21
2013-06-27,130.097563,129.398105,129.502625,129483700,16.86
2013-06-28,129.759821,128.521721,128.971939,160402900,16.86
2013-07-01,130.628128,129.502583,129.727692,131954800,16.37
2013-07-02,130.483374,129.036236,129.607056,154863700,16.44
2013-07-03,130.057262,128.811115,129.663315,75216400,16.2
2013-07-05,131.110507,129.679451,131.062271,122416900,14.89
2013-07-08,132.163667,131.110476,131.809921,108092500,14.78
2013-07-09,132.919427,132.067227,132.758636,119298000,14.35
2013-07-10,133.257026,132.356591,132.806808,121410100,14.21
2013-07-11,134.752471,132.798832,134.615799,135592200,14.01
2013-07-12,135.009752,134.36659,134.672089,104212700,13.84
2013-07-15,135.379525,134.808705,135.186569,69450600,13.79
2013-07-16,135.355427,134.318318,134.680099,88702100,14.42
2013-07-17,135.451918,134.848945,135.025818,92873900,13.78
2013-07-18,136.087066,135.226818,135.765472,103620100,13.77
2013-07-19,136.054873,135.315228,136.006638,103831700,12.54
2013-07-22,136.464974,135.878071,136.272018,79428600,12.29
2013-07-23,136.537281,135.91019,135.982544,80829700,12.66
2013-07-24,136.561364,135.210697,135.484055,112914000,13.18
2013-07-25,135.934338,135.017819,135.813736,111088600,12.97
2013-07-26,135.99859,134.680089,135.958389,107814600,12.72
2013-07-29,135.918208,135.154445,135.540344,79695000,13.39
2013-07-30,136.095082,135.218763,135.540344,85209600,13.39
2013-07-31,136.55336,135.459968,135.636841,142388700,13.45
2013-08-01,137.325134,136.593523,137.204544,110438400,12.94
2013-08-02,137.453781,136.714135,137.437698,91116700,11.98
2013-08-05,137.445779,136.95536,137.23674,54072700,11.84
2013-08-06,137.268845,136.151335,136.456833,87495000,12.72
2013-08-07,136.215685,135.508205,136.014694,84854700,12.98
2013-08-08,136.818636,135.813681,136.513138,102181300,12.73
2013-08-09,136.754279,135.644805,136.119141,91757700,13.41
