Date,High,Low,Close,VIX_Close
3/28/2014,186.419998,185,151.332779,14.41
3/31/2014,187.300003,185.520004,152.572906,13.88
4/1/2014,188.360001,187,153.584564,13.1
4/2/2014,189.130005,188.139999,154.098541,13.09
4/3/2014,189.220001,188.050003,153.894592,13.37
4/4/2014,189.699997,186.100006,152.075195,13.96
4/7/2014,186.259995,183.960007,150.394516,15.57
4/8/2014,185.399994,183.589996,151.014618,14.89
4/9/2014,187.149994,185.059998,152.638153,13.82
4/10/2014,187.169998,182.929993,149.431824,15.89
4/11/2014,183.419998,181.309998,148.085709,17.030001
4/14/2014,183.369995,181.440002,149.25238,16.110001
4/15/2014,184.330002,181.509995,150.280319,15.61
4/16/2014,186.139999,184.649994,151.854935,14.18
4/17/2014,186.910004,185.559998,152.067062,13.36
4/21/2014,187.100006,186.210007,152.597351,13.25
4/22/2014,188.399994,187.130005,153.290802,13.19
4/23/2014,187.919998,187.300003,152.931854,13.27
4/24/2014,188.389999,186.929993,153.241867,13.32
4/25/2014,187.330002,185.869995,151.985458,14.06
4/28/2014,187.690002,184.960007,152.466812,13.97
4/29/2014,188.039993,187.080002,153.17659,13.71
4/30/2014,188.5,187.179993,153.633423,13.41
5/1/2014,188.839996,187.729996,153.649857,13.25
5/2/2014,189.139999,187.779999,153.42952,12.91
5/5/2014,188.550003,186.619995,153.723267,13.29
5/6/2014,188.130005,186.740005,152.385193,13.8
5/7/2014,187.970001,186.009995,153.282639,13.4
5/8/2014,189.050003,187.080002,153.119446,13.43
5/9/2014,188.039993,186.830002,153.347946,12.92
5/12/2014,189.880005,188,154.840973,12.23
5/13/2014,190.419998,189.770004,154.979645,12.13
5/14/2014,189.880005,188.789993,154.245346,12.17
5/15/2014,188.720001,186.479996,152.891022,13.17
5/16/2014,188.130005,186.720001,153.42131,12.44
5/19/2014,188.889999,187.520004,153.984314,12.42
5/20/2014,188.669998,187.070007,153.013428,12.96
5/21/2014,189.220001,188.059998,154.302475,11.91
5/22/2014,189.979996,188.860001,154.677811,12.03
5/23/2014,190.479996,189.589996,155.297821,11.36
5/27/2014,191.580002,190.949997,156.252411,11.51
5/28/2014,191.820007,191.059998,156.138153,11.68
5/29/2014,192.399994,191.330002,156.945831,11.57
5/30/2014,192.800003,192.029999,157.198776,11.4
6/2/2014,192.990005,191.970001,157.37825,11.58
6/3/2014,192.899994,192.25,157.296661,11.87
6/4/2014,193.300003,192.270004,157.614883,12.08
6/5/2014,194.649994,192.699997,158.642822,11.68
6/6/2014,195.429993,194.779999,159.401566,10.73
6/9/2014,196.050003,195.169998,159.564743,11.15
6/10/2014,195.639999,194.919998,159.58107,10.99
6/11/2014,195.119995,194.479996,159.026321,11.6
6/12/2014,194.800003,193.110001,157.900391,12.56
6/13/2014,194.320007,193.300003,158.38176,12.18
6/16/2014,194.699997,193.660004,158.512253,12.65
6/17/2014,194.970001,193.809998,158.95285,12.06
6/18/2014,196.369995,194.399994,160.119492,10.61
6/19/2014,196.600006,195.800003,160.298996,10.62
6/20/2014,196.100006,195.699997,160.62442,10.85
6/23/2014,196.050003,195.520004,160.575302,10.98
6/24/2014,196.5,194.479996,159.607941,12.13
6/25/2014,195.779999,194.25,160.329346,11.59
6/26/2014,195.630005,194.130005,160.214645,11.63
6/27/2014,195.880005,194.889999,160.526093,11.26
6/30/2014,196.169998,195.529999,160.444122,11.57
7/1/2014,197.630005,196.130005,161.518005,11.15
7/2/2014,197.479996,196.960007,161.681961,10.82
7/3/2014,198.289993,197.639999,162.477097,10.32
7/7/2014,197.979996,197.220001,161.911484,11.33
7/8/2014,197.220001,195.759995,160.870407,11.98
7/9/2014,197.300003,196.309998,161.591812,11.65
7/10/2014,196.860001,195.059998,160.952347,12.59
7/11/2014,196.75,195.779999,161.173706,12.08
7/14/2014,197.860001,197.440002,161.98526,11.82
7/15/2014,198.100006,196.360001,161.681961,11.96
7/16/2014,198.259995,197.419998,162.280365,11
7/17/2014,198.100006,195.429993,160.435867,14.54
7/18/2014,197.910004,196.240005,162.07547,12.06
7/21/2014,197.5,196.429993,161.772141,12.81
7/22/2014,198.559998,197.869995,162.477097,12.24
7/23/2014,198.850006,198.100006,162.837769,11.52
7/24/2014,199.059998,198.449997,162.846008,11.84
7/25/2014,198.259995,197.330002,162.083603,12.69
7/28/2014,198.089996,196.619995,162.149231,12.56
7/29/2014,198.449997,196.919998,161.452454,13.28
7/30/2014,197.910004,196.160004,161.47699,13.33
7/31/2014,195.779999,192.970001,158.288116,16.950001
8/1/2014,193.759995,191.570007,157.804474,17.030001
8/4/2014,194.300003,192.050003,158.943924,15.12
8/5/2014,193.600006,191.309998,157.402786,16.870001
8/6/2014,192.889999,191.080002,157.45195,16.370001
8/7/2014,193.130005,190.550003,156.599411,16.66
8/8/2014,193.369995,190.949997,158.411087,15.77
8/11/2014,194.660004,193.710007,158.870148,14.23
8/12/2014,194.149994,192.940002,158.648865,14.13
8/13/2014,195.059998,193.960007,159.722702,12.9
8/14/2014,195.759995,194.979996,160.476883,12.42
8/15/2014,196.649994,194.309998,160.444122,13.15
8/18/2014,197.449997,196.690002,161.788498,12.32
8/19/2014,198.539993,197.440002,162.632828,12.21
8/20/2014,199.160004,198.080002,163.067398,11.78
8/21/2014,199.759995,198.929993,163.542831,11.76
8/22/2014,199.690002,198.740005,163.288651,11.47
8/25/2014,200.589996,199.149994,164.116623,11.7
8/26/2014,200.820007,200.279999,164.223236,11.63
8/27/2014,200.570007,199.940002,164.157639,11.78
8/28/2014,200.270004,199.389999,164.067459,12.05
8/29/2014,200.729996,199.820007,164.53476,12.09
9/2/2014,201,199.860001,164.452744,12.25
9/3/2014,201.410004,200.220001,164.362579,12.36
9/4/2014,201.580002,199.660004,164.124832,12.64
9/5/2014,201.190002,199.410004,164.86264,12.09
9/8/2014,201.210007,200,164.436371,12.66
9/9/2014,200.550003,198.910004,163.395279,13.5
9/10/2014,200.199997,198.770004,164.010086,12.88
9/11/2014,200.330002,199.119995,164.198654,12.8
9/12/2014,200.119995,198.559998,163.239532,13.31
9/15/2014,199.320007,198.380005,163.116547,14.12
9/16/2014,200.839996,198.5,164.346191,12.73
9/17/2014,201.679993,199.75,164.567474,12.65
9/18/2014,201.850006,201.100006,165.444656,12.03
9/19/2014,201.899994,200.289993,165.295578,12.11
9/22/2014,200.380005,198.729996,164.018982,13.69
9/23/2014,199.259995,197.949997,163.080078,14.93
9/24/2014,199.690002,197.520004,164.356705,13.27
9/25/2014,199.050003,196.270004,161.704727,15.64
9/26/2014,198.389999,196.419998,162.989502,14.85
9/29/2014,197.889999,196.050003,162.693008,15.98
9/30/2014,198.300003,196.610001,162.264801,16.309999
10/1/2014,196.770004,193.910004,160.065811,16.709999
10/2/2014,195.059998,192.350006,160.090454,16.16
10/3/2014,196.940002,195.080002,161.852966,14.55
10/6/2014,197.600006,195.580002,161.663528,15.46
10/7/2014,195.720001,193.220001,159.16806,17.200001
10/8/2014,196.919998,192.360001,161.951797,15.11
10/9/2014,196.600006,192.580002,158.739838,18.76
10/10/2014,193.649994,190.490005,156.927887,21.24
10/13/2014,191.149994,187.300003,154.349991,24.639999
10/14/2014,189.820007,187.039993,154.588867,22.790001
10/15/2014,187.690002,181.919998,153.542908,25.27
10/16/2014,187.580002,182.889999,153.411163,25.200001
10/17/2014,189.75,187.619995,155.223038,21.99
10/20/2014,190.449997,188.070007,156.73024,18.57
10/21/2014,194.199997,191.479996,159.835144,16.08
10/22/2014,194.910004,192.610001,158.698563,17.870001
10/23/2014,196.199997,194.259995,160.543427,16.530001
10/24/2014,196.490005,194.490005,161.77887,16.110001
10/27/2014,196.449997,195.029999,161.556503,16.040001
10/28/2014,198.419998,196.729996,163.409546,14.39
10/29/2014,199.119995,196.800003,163.162491,15.15
10/30/2014,199.949997,197.399994,164.20845,14.52
10/31/2014,201.820007,200.770004,166.086273,14.03
11/3/2014,202.449997,201.309998,166.176834,14.73
11/4/2014,201.600006,200.059998,165.600342,14.89
11/5/2014,202.589996,201.449997,166.646271,14.17
11/6/2014,203.259995,201.639999,167.3134,13.67
11/7/2014,203.600006,202.610001,167.469864,13.12
11/10/2014,204.039993,203.130005,167.996964,12.67
11/11/2014,204.309998,203.649994,168.161652,12.92
11/12/2014,204.240005,203.309998,167.98053,13.02
11/13/2014,204.830002,203.210007,168.169983,13.79
11/14/2014,204.490005,203.720001,168.211105,13.31
11/17/2014,204.580002,203.649994,168.318192,13.99
11/18/2014,205.919998,204.440002,169.29007,13.86
11/19/2014,205.550003,204.300003,169.018219,13.96
11/20/2014,205.710007,204.179993,169.314774,13.58
11/21/2014,207.839996,205.979996,170.220688,12.9
11/24/2014,207.389999,206.910004,170.698395,12.62
11/25/2014,207.789993,206.800003,170.57486,12.25
11/26/2014,207.759995,207.029999,171.011337,12.07
11/28/2014,207.869995,206.910004,170.648987,13.33
12/1/2014,206.539993,205.380005,169.462967,14.16
12/2/2014,207.339996,205.779999,170.55835,12.85
12/3/2014,208.149994,207.100006,171.21727,12.5
12/4/2014,208.270004,206.699997,171.027817,12.38
12/5/2014,208.470001,207.550003,171.307785,11.89
12/8/2014,208.119995,205.929993,170.163025,14.21
12/9/2014,206.600006,203.910004,170.04776,15.35
12/10/2014,205.979996,202.929993,167.321686,18.530001
12/11/2014,206.190002,203.710007,168.169983,20.08
12/12/2014,203.820007,200.850006,165.452057,21.08
12/15/2014,202.529999,198.779999,164.315536,20.42
12/16/2014,202.399994,197.860001,162.997757,23.57
12/17/2014,202.339996,198.289993,166.193344,19.440001
12/18/2014,212.970001,203.919998,170.30304,16.809999
12/19/2014,207.330002,205.610001,171.027649,16.49
12/22/2014,207.470001,206.460007,171.814438,15.25
12/23/2014,208.229996,207.399994,172.046341,14.8
12/24/2014,208.339996,207.720001,172.062897,14.37
12/26/2014,208.850006,208.25,172.617691,14.5
12/29/2014,208.970001,208.139999,172.849655,15.06
12/30/2014,208.369995,207.509995,171.922104,15.92
12/31/2014,208.190002,205.389999,170.21608,19.200001
1/2/2015,206.880005,204.179993,170.125,17.790001
1/5/2015,204.369995,201.350006,167.052628,19.92
1/6/2015,202.720001,198.860001,165.479141,21.120001
1/7/2015,202.720001,200.880005,167.541183,19.309999
1/8/2015,206.160004,203.990005,170.514191,17.01
1/9/2015,206.419998,203.509995,169.147827,17.549999
1/12/2015,204.600006,201.919998,167.822815,19.6
1/13/2015,205.479996,200.509995,167.350769,20.559999
1/14/2015,201.100006,198.570007,166.340393,21.48
1/15/2015,202.009995,198.880005,164.81662,22.389999
1/16/2015,201.820007,198.550003,166.978119,20.950001
1/20/2015,202.720001,200.169998,167.334198,19.889999
1/21/2015,203.660004,200.940002,168.178909,18.85
1/22/2015,206.259995,202.330002,170.67984,16.4
1/23/2015,206.100006,204.809998,169.74408,16.66
1/26/2015,205.559998,203.850006,170.141525,15.52
1/27/2015,204.119995,201.740005,167.897339,17.219999
1/28/2015,204.289993,199.910004,165.744156,20.440001
1/29/2015,202.300003,198.679993,167.27623,18.76
1/30/2015,202.169998,199.130005,165.172745,20.969999
2/2/2015,202.029999,197.860001,167.218231,19.43
2/3/2015,204.850006,202.550003,169.636398,17.33
2/4/2015,205.380005,203.509995,168.990448,18.33
2/5/2015,206.300003,204.770004,170.696426,16.85
2/6/2015,207.240005,204.919998,170.224396,17.290001
2/9/2015,205.639999,204.139999,169.462524,18.549999
2/10/2015,207.119995,204.679993,171.267838,17.23
2/11/2015,207.449997,205.830002,171.367203,16.959999
2/12/2015,208.990005,206.970001,173.015182,15.34
2/13/2015,209.839996,208.759995,173.727478,14.69
2/17/2015,210.320007,209.100006,174.000763,15.8
2/18/2015,210.220001,209.339996,174.017242,15.45
2/19/2015,210.419998,209.240005,173.893005,15.29
2/20/2015,211.330002,208.729996,174.936523,14.3
2/23/2015,211.210007,210.479996,174.911621,14.56
2/24/2015,212.050003,210.759995,175.408539,13.69
2/25/2015,212.240005,211.220001,175.259491,13.84
2/26/2015,211.710007,210.649994,175.052414,13.91
2/27/2015,211.580002,210.600006,174.456192,13.34
3/2/2015,212.059998,210.720001,175.557602,13.04
3/3/2015,212.050003,210.080002,174.837112,13.86
3/4/2015,210.490005,209.059998,174.100067,14.23
3/5/2015,210.800003,209.850006,174.290543,14.04
3/6/2015,209.940002,207.100006,171.839203,15.2
3/9/2015,208.789993,207.550003,172.551453,15.06
3/10/2015,206.809998,204.929993,169.752319,16.690001
3/11/2015,205.5,204.399994,169.354843,16.870001
3/12/2015,207.179993,205.199997,171.50798,15.42
3/13/2015,207.929993,204.580002,170.456253,16
3/16/2015,208.690002,205.860001,172.733643,15.61
3/17/2015,208.419998,206.979996,172.220215,15.66
3/18/2015,211.270004,206.619995,174.290543,13.97
3/19/2015,210.470001,209.029999,173.495529,14.07
3/20/2015,211.020004,209.490005,175.026947,13.02
3/23/2015,211.110001,210,174.685928,13.41
3/24/2015,210.399994,208.740005,173.704315,13.62
3/25/2015,209.350006,205.710007,171.15892,15.44
3/26/2015,206.369995,204.119995,170.751312,15.8
3/27/2015,205.949997,204.899994,171.142258,15.07
3/30/2015,208.610001,206.960007,173.230194,14.51
3/31/2015,208.100006,206.360001,171.716202,15.29
4/1/2015,206.419998,204.509995,171.109009,15.11
4/2/2015,206.979996,205.399994,171.724548,14.67
4/6/2015,208.449997,205.210007,172.880814,14.74
4/7/2015,208.759995,207.240005,172.42334,14.78
4/8/2015,208.509995,207.080002,173.005569,13.98
4/9/2015,209.179993,207.190002,173.770874,13.09
4/10/2015,210.089996,208.960007,174.719208,12.58
4/13/2015,210.630005,209.029999,173.928864,13.94
4/14/2015,209.710007,208.100006,174.261673,13.67
4/15/2015,211.039993,209.949997,175.04361,12.84
4/16/2015,210.979996,209.789993,174.993683,12.6
4/17/2015,209.229996,207.009995,172.980591,13.89
4/20/2015,210.25,208.960007,174.561127,13.3
4/21/2015,210.860001,209.240005,174.353149,13.25
4/22/2015,210.850006,208.899994,175.209961,12.71
4/23/2015,211.940002,210.009995,175.650803,12.48
4/24/2015,211.970001,211.110001,176.058426,12.29
4/27/2015,212.479996,210.539993,175.326431,13.12
4/28/2015,211.5,209.330002,175.883728,12.41
4/29/2015,211.289993,209.600006,175.160065,13.39
4/30/2015,210.350006,207.619995,173.404892,14.55
5/1/2015,210.770004,209.279999,175.284836,12.7
5/4/2015,212.020004,211.100006,175.78389,12.85
5/5/2015,211.460007,208.729996,173.770874,14.31
5/6/2015,209.929993,206.759995,173.055496,15.15
5/7/2015,209.380005,207.520004,173.745911,15.13
5/8/2015,211.860001,210.779999,176.033508,12.86
5/11/2015,211.889999,210.520004,175.193298,13.85
5/12/2015,210.630005,208.619995,174.669235,13.86
5/13/2015,211.220001,209.740005,174.702576,13.76
5/14/2015,212.320007,210.910004,176.524261,12.74
5/15/2015,212.610001,211.860001,176.715607,12.38
5/18/2015,213.399994,212.160004,177.264618,12.73
5/19/2015,213.570007,212.690002,177.206375,12.85
5/20/2015,213.779999,212.5,177.081573,12.88
5/21/2015,213.75,212.509995,177.597321,12.11
5/22/2015,213.539993,212.910004,177.173096,12.13
5/26/2015,212.910004,210.199997,175.268173,14.06
5/27/2015,212.979996,210.759995,176.931854,13.27
5/28/2015,212.589996,211.630005,176.732239,13.31
5/29/2015,212.429993,210.820007,175.634201,13.84
6/1/2015,212.339996,210.619995,175.991882,13.97
6/2/2015,212.190002,210.270004,175.817184,14.24
6/3/2015,212.669998,211.330002,176.283035,13.66
6/4/2015,211.860001,209.75,174.794022,14.71
6/5/2015,210.580002,208.979996,174.494598,14.21
6/8/2015,209.820007,208.389999,173.421524,15.29
6/9/2015,209.100006,207.690002,173.396576,14.47
6/10/2015,211.410004,209.300003,175.476151,13.22
6/11/2015,212.089996,211.199997,176.041779,12.85
6/12/2015,211.479996,209.679993,174.694244,13.78
6/15/2015,209.449997,207.789993,173.945541,15.39
6/16/2015,210.350006,208.720001,174.89386,14.81
6/17/2015,211.320007,209.360001,175.176666,14.5
6/18/2015,213.339996,210.630005,176.998383,13.19
6/19/2015,211.550003,210.360001,176.212692,13.96
6/22/2015,212.589996,211.639999,177.115433,12.74
6/23/2015,212.440002,211.570007,177.240814,12.11
6/24/2015,212.169998,210.470001,175.953552,13.26
6/25/2015,211.25,209.770004,175.41861,14.01
6/26/2015,210.580002,209.160004,175.385162,14.02
6/29/2015,209.830002,205.330002,171.707321,18.85
6/30/2015,207.320007,205.279999,172.066681,18.23
7/1/2015,208.029999,206.559998,173.445923,16.09
7/2/2015,208.270004,206.809998,173.287064,16.790001
7/6/2015,207.649994,205.529999,172.793945,17.01
7/7/2015,208.169998,204.110001,173.880661,16.09
7/8/2015,206.759995,204.25,170.963348,19.66
7/9/2015,207.350006,204.770004,171.272583,19.969999
7/10/2015,207.979996,204.949997,173.429153,16.83
7/13/2015,209.899994,208.940002,175.343353,13.9
7/14/2015,211.050003,209.649994,176.104019,13.37
7/15/2015,211.279999,210.039993,176.045517,13.23
7/16/2015,212.300003,211.580002,177.45813,12.11
7/17/2015,212.550003,211.800003,177.608627,11.95
7/20/2015,213.179993,212.210007,177.700546,12.25
7/21/2015,212.740005,211.389999,176.998398,12.22
7/22/2015,211.770004,210.889999,176.680786,12.12
7/23/2015,211.649994,209.75,175.686066,12.64
7/24/2015,210.369995,207.600006,173.863815,13.74
7/27/2015,207.550003,206.259995,172.852448,15.6
7/28/2015,209.5,206.800003,174.975555,13.44
7/29/2015,211.039993,209.309998,176.17923,12.5
7/30/2015,211.020004,209.419998,176.221069,12.13
7/31/2015,211.449997,210.160004,175.953552,12.12
8/3/2015,210.529999,208.649994,175.360046,12.56
8/4/2015,210.25,208.800003,175.01738,13
8/5/2015,211.309998,209.729996,175.594101,12.51
8/6/2015,210.419998,207.649994,174.156403,13.77
8/7/2015,208.339996,206.869995,173.822052,13.39
8/10/2015,210.669998,209.279999,176.012039,12.23
8/11/2015,209.470001,207.759995,174.423874,13.71
8/12/2015,209.139999,205.360001,174.632843,13.61
8/13/2015,209.550003,208.009995,174.415482,13.49
8/14/2015,209.509995,208.259995,175.050827,12.83
8/17/2015,210.589996,208.160004,176.028793,13.02
8/18/2015,210.679993,209.699997,175.518845,13.79
8/19/2015,210.009995,207.350006,174.131348,15.25
8/20/2015,208.289993,203.899994,170.495239,19.139999
8/21/2015,203.940002,197.520004,165.3629,28.030001
8/24/2015,197.479996,182.399994,158.399918,40.740002
8/25/2015,195.449997,186.919998,156.53598,36.02
8/26/2015,194.789993,188.369995,162.546005,30.32
8/27/2015,199.419998,195.210007,166.56662,26.1
8/28/2015,199.839996,197.919998,166.574982,26.049999
8/31/2015,199.130005,197.009995,165.229218,28.43
9/1/2015,194.770004,190.729996,160.297501,31.4
9/2/2015,195.460007,192.419998,163.340057,26.09
9/3/2015,198.050003,194.960007,163.457077,25.610001
9/4/2015,193.860001,191.610001,160.982864,27.799999
9/8/2015,197.610001,195.169998,165.028549,24.9
9/9/2015,199.470001,194.350006,162.821793,26.23
9/10/2015,197.220001,194.25,163.707886,24.370001
9/11/2015,196.820007,194.529999,164.451782,23.200001
9/14/2015,197.009995,195.429993,163.841629,24.25
9/15/2015,198.990005,195.960007,165.889496,22.540001
9/16/2015,200.410004,198.410004,167.327209,21.35
9/17/2015,202.889999,199.279999,166.951111,21.139999
9/18/2015,198.679993,194.960007,164.222824,22.280001
9/21/2015,197.679993,195.210007,165.071487,20.139999
9/22/2015,194.460007,192.559998,162.928894,22.440001
9/23/2015,194.669998,192.910004,162.668488,22.129999
9/24/2015,193.449997,190.559998,162.080261,23.469999
9/25/2015,195,191.809998,162.038269,23.620001
9/28/2015,191.910004,187.639999,157.971512,27.629999
9/29/2015,189.740005,186.929993,158.063934,26.83
9/30/2015,191.830002,189.440002,161.013184,24.5
10/1/2015,192.490005,189.820007,161.433304,22.549999
10/2/2015,195.029999,189.119995,163.844742,20.940001
10/5/2015,198.740005,196.330002,166.760376,19.540001
10/6/2015,198.979996,197,166.188965,19.4
10/7/2015,199.830002,197.479996,167.550156,18.4
10/8/2015,201.550003,198.589996,169.062576,17.42
10/9/2015,201.899994,200.580002,169.163422,17.08
10/12/2015,201.759995,200.910004,169.323059,16.17
10/13/2015,202.160004,200.050003,168.255951,17.67
10/14/2015,200.869995,198.940002,167.449356,18.030001
10/15/2015,202.360001,199.639999,170.020416,16.049999
10/16/2015,203.289993,201.919998,170.793457,15.05
10/19/2015,203.369995,202.130005,170.877472,14.98
10/20/2015,203.839996,202.550003,170.659012,15.75
10/21/2015,203.789993,201.649994,169.600327,16.700001
10/22/2015,205.509995,201.850006,172.4655,14.45
10/23/2015,207.949997,206.300003,174.356033,14.46
10/26/2015,207.369995,206.559998,173.927505,15.29
10/27/2015,207,205.789993,173.5914,15.43
10/28/2015,208.979996,206.210007,175.565933,14.33
10/29/2015,209.270004,208.210007,175.465134,14.61
10/30/2015,209.440002,207.740005,174.708893,15.07
11/2/2015,210.619995,208.169998,176.775909,14.15
11/3/2015,211.660004,209.699997,177.288422,14.54
11/4/2015,211.5,209.720001,176.750717,15.51
11/5/2015,210.979996,209.089996,176.574234,15.05
11/6/2015,210.320007,208.460007,176.481812,14.33
11/9/2015,209.490005,206.949997,174.83493,16.52
11/10/2015,208.600006,207.190002,175.238312,15.29
11/11/2015,208.940002,207.660004,174.549316,16.059999
11/12/2015,207.059998,204.820007,172.112579,18.370001
11/13/2015,204.669998,202.440002,170.180054,20.08
11/16/2015,205.690002,202.179993,172.76799,18.16
11/17/2015,207.039993,204.880005,172.641998,18.84
11/18/2015,208.899994,205.990005,175.381058,16.85
11/19/2015,209.050003,208.199997,175.229843,16.99
11/20/2015,210.119995,208.860001,175.868469,15.47
11/23/2015,209.979996,208.520004,175.666809,15.62
11/24/2015,209.830002,207.410004,175.902084,15.93
11/25/2015,209.740005,209.009995,175.876862,15.19
11/27/2015,209.800003,208.860001,176.07843,15.12
11/30/2015,209.889999,208.559998,175.347488,16.129999
12/1/2015,210.820007,209.110001,177.019592,14.67
12/2/2015,211,208.229996,175.213074,15.91
12/3/2015,209.149994,204.75,172.759552,18.110001
12/4/2015,209.970001,205.610001,176.128876,14.81
12/7/2015,209.729996,207.199997,175.061798,15.84
12/8/2015,208.289993,205.779999,173.885529,17.6
12/9/2015,208.679993,204.179993,172.532745,19.610001
12/10/2015,207.429993,205.139999,172.978043,19.34
12/11/2015,204.139999,201.509995,169.62558,24.389999
12/14/2015,203.050003,199.949997,170.482605,22.73
12/15/2015,206.110001,202.869995,172.272232,20.950001
12/16/2015,208.389999,204.800003,174.792984,17.860001
12/17/2015,208.479996,204.839996,172.12941,18.940001
12/18/2015,202.929993,199.830002,169.062897,20.700001
12/21/2015,201.880005,200.089996,170.457581,18.700001
12/22/2015,203.850006,201.550003,172.004349,16.6
12/23/2015,206.070007,204.580002,174.134338,15.57
12/24/2015,206.330002,205.419998,173.846893,15.74
12/28/2015,205.259995,203.940002,173.449661,16.91
12/29/2015,207.789993,206.470001,175.30069,16.08
12/30/2015,207.210007,205.759995,174.058212,17.290001
12/31/2015,205.889999,203.869995,172.317078,18.209999
1/4/2016,201.029999,198.589996,169.908157,20.700001
1/5/2016,201.899994,200.050003,170.195557,19.34
1/6/2016,200.059998,197.600006,168.04866,20.59
1/7/2016,197.440002,193.589996,164.016907,24.99
1/8/2016,195.850006,191.580002,162.216522,27.01
1/11/2016,193.410004,189.820007,162.377167,24.299999
1/12/2016,194.550003,191.139999,163.687271,22.469999
1/13/2016,194.860001,188.380005,159.604782,25.219999
1/14/2016,193.259995,187.660004,162.224991,23.950001
1/15/2016,188.759995,185.520004,158.742661,27.02
1/19/2016,190.110001,186.199997,158.953979,26.049999
1/20/2016,187.5,181.020004,156.916916,27.59
1/21/2016,188.869995,184.639999,157.796021,26.690001
1/22/2016,190.759995,188.880005,161.033249,22.34
1/25/2016,190.149994,187.410004,158.598969,24.15
1/26/2016,190.529999,188.020004,160.762756,22.5
1/27/2016,191.559998,187.059998,159.013107,23.110001
1/28/2016,190.199997,187.160004,159.841446,22.42
1/29/2016,193.880005,189.880005,163.738007,20.200001
2/1/2016,194.580002,191.839996,163.678802,19.98
2/2/2016,191.970001,189.539993,160.728958,21.98
2/3/2016,191.779999,187.100006,161.692535,21.65
2/4/2016,192.75,189.960007,161.946091,21.84
2/5/2016,191.669998,187.199997,158.861023,23.379999
2/8/2016,186.119995,182.800003,156.72258,26
2/9/2016,186.940002,183.199997,156.731018,26.540001
2/10/2016,188.339996,185.119995,156.595825,26.290001
2/11/2016,184.100006,181.089996,154.558792,28.139999
2/12/2016,186.649994,183.960007,157.7453,25.4
2/16/2016,189.809998,187.630005,160.407761,24.110001
2/17/2016,193.320007,191.009995,163.027939,22.309999
2/18/2016,193.270004,191.720001,162.360245,21.639999
2/19/2016,192.179993,190.449997,162.284195,20.530001
2/22/2016,194.949997,193.789993,164.633911,19.379999
2/23/2016,194.320007,192.179993,162.554703,20.98
2/24/2016,193.529999,189.320007,163.298416,20.719999
2/25/2016,195.550003,192.830002,165.276245,19.110001
2/26/2016,196.679993,194.899994,164.89592,19.809999
2/29/2016,196.229996,193.330002,163.602722,20.549999
3/1/2016,198.210007,194.449997,167.448608,17.700001
3/2/2016,199.059998,197.25,168.20079,17.09
3/3/2016,199.800003,198.110001,168.860046,16.700001
3/4/2016,201.350006,199.029999,169.409439,16.860001
3/7/2016,201.070007,199.25,169.544754,17.35
3/8/2016,199.919998,198.210007,167.693619,18.67
3/9/2016,199.789993,198.429993,168.521957,18.34
3/10/2016,201.070007,197.380005,168.657211,18.049999
3/11/2016,202.809998,199.520004,171.378876,16.5
3/14/2016,203.039993,201.770004,171.159119,16.92
3/15/2016,202.529999,201.050003,170.880173,16.84
3/16/2016,203.820007,201.550003,171.869095,14.99
3/17/2016,205.229996,202.770004,172.959457,14.44
3/18/2016,204.779999,203.800003,173.639084,14.02
3/21/2016,204.940002,203.800003,173.885483,13.79
3/22/2016,205.229996,203.570007,173.792038,14.17
3/23/2016,204.330002,203.009995,172.645096,14.94
3/24/2016,203.160004,201.740005,172.568619,14.74
3/28/2016,203.860001,202.710007,172.670532,15.24
3/29/2016,205.25,202.399994,174.267761,13.82
3/30/2016,206.869995,205.589996,175.032455,13.56
3/31/2016,206.410004,205.330002,174.607651,13.95
4/1/2016,207.139999,203.979996,175.797028,13.1
4/4/2016,207.070007,205.889999,175.227844,14.12
4/5/2016,206.259995,203.889999,173.477707,15.42
4/6/2016,206.490005,203.979996,175.372269,14.09
4/7/2016,205.559998,203.089996,173.273773,16.16
4/8/2016,205.850006,203.869995,173.741058,15.36
4/11/2016,206.070007,203.910004,173.333282,16.26
4/12/2016,206.25,203.699997,174.947464,14.85
4/13/2016,208.100006,206.839996,176.714569,13.84
4/14/2016,208.600006,207.600006,176.723099,13.72
4/15/2016,208.169998,207.399994,176.52771,13.62
4/18/2016,209.279999,207,177.768112,13.35
4/19/2016,210.199997,208.940002,178.328888,13.24
4/20/2016,210.919998,209.389999,178.498734,13.28
4/21/2016,210.25,208.649994,177.538712,13.95
4/22/2016,209.289993,207.910004,177.538712,13.22
4/25/2016,208.660004,207.539993,177.232864,14.08
4/26/2016,209.520004,208.360001,177.496262,13.96
4/27/2016,209.809998,208.050003,177.861557,13.77
4/28/2016,209.759995,206.960007,176.24733,15.22
4/29/2016,207.130005,205.029999,175.295792,15.7
5/2/2016,208.179993,206.410004,176.689087,14.68
5/3/2016,206.800003,205.279999,175.151398,15.6
5/4/2016,205.850006,204.419998,174.174316,16.049999
5/5/2016,205.979996,204.470001,174.140289,15.91
5/6/2016,205.770004,203.880005,174.777557,14.72
5/9/2016,206.399994,205.360001,174.922028,14.57
5/10/2016,208.470001,206.639999,177.09697,13.63
5/11/2016,208.539993,206.5,175.440247,14.69
5/12/2016,207.490005,205.369995,175.491211,14.41
